area,kWh,year,OID,flaeche,energietraeger,kategorie,f_ANGF,f_flaeche,TEK_HZG,TEK_WW,hzg_kWh,ww_kWh,verbrauch_kWh,egain_installation,TM,SO,NM,FM,RFM,KF,bbsr_unbereinigt,kWh_bereinigt,egain_year,has_egain,remove,MWh/a
7878.0,650414.1779999997,2020,230723,7878.0,erdgas,Police,0.9282165033270452,7312.489613210461,52.4,7.4,383174.4557322282,54112.42313775742,437286.8788699856,2019-08-23,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,365186.8752918852,778827.5130180374,2020,True,False,0.7788275130180374
3531.0,235050.97840601503,2020,230725,3531.0,fernwaerme,Police,1.0521682675961772,3715.206152882102,52.4,7.4,194676.80241102213,27492.52553132756,222169.3279423497,2021-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,185537.97650326343,281457.8389224676,2021,False,False,0.2814578389224676
6432.0,350093.2320000004,2020,230731,6432.0,erdgas,Police,0.9575492368016922,6158.956691108485,52.4,7.4,322729.3306140846,45576.27951420279,368305.6101282874,2019-08-11,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,307579.26069675264,419213.2496887348,2020,True,False,0.4192132496887348
3081.0,183212.9662962645,2020,230741,3081.0,fernwaerme,Police,1.0754331250607825,3313.409458312271,52.4,7.4,173622.655615563,24519.229991510805,198141.8856070738,2020-03-02,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,165472.18671704808,219385.28359259912,2020,True,False,0.2193852835925991
3251.0,367798.36973195896,2020,230743,3251.0,erdgas,Police,1.0661860308297904,3466.1707862276485,52.4,7.4,181627.3491983288,25649.6638180846,207277.01301641337,2020-10-03,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,173101.11133200742,440413.9689440016,2021,False,False,0.4404139689440016
1268.0,87689.0328620171,2020,230751,1268.0,erdgas,Police,1.2448270293382846,1578.440673200945,52.4,7.4,82710.29127572951,11680.460981686992,94390.7522574165,2019-10-30,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,78827.5741600404,105001.75686957696,2020,True,False,0.1050017568695769
1992.0,131088.46435854863,2020,230753,1992.0,erdgas,Police,1.154608270024093,2299.979673887993,52.4,7.4,120518.93491173084,17019.84958677115,137538.784498502,2019-08-11,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,114861.3447360847,156969.67583895766,2020,True,False,0.1569696758389576
2925.0,103799.7007055679,2020,230755,2925.0,erdgas,Police,1.0844813417346997,3172.107924573996,52.4,7.4,166218.4552476774,23473.598641847573,189692.0538895249,2020-01-25,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,158415.5660161297,124293.20498689084,2020,True,False,0.1242932049868908
2458.0,359378.0486732586,2020,230763,2458.0,fernwaerme,Police,1.1155184682564272,2741.944394974298,52.4,7.4,143677.88629665322,20290.388522809808,163968.27481946303,2020-01-02,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,136933.1320506511,430331.1971798212,2020,True,False,0.4303311971798212
3655.0,292024.148565,2020,230765,3655.0,fernwaerme,Police,1.04638549866254,3824.538997611584,52.4,7.4,200405.843474847,28301.588582325723,228707.4320571728,2020-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,190998.0758737162,349679.4028498083,2020,True,False,0.3496794028498082
1824.0,926337.5601204438,2020,230769,1824.0,erdgas,Culture,1.1715251829855564,2136.861933765655,55.9,7.5,119450.58209750013,16026.464503242412,135477.04660074253,2019-01-01,7.365338645418327,4.448067729083665,5.666932270916335,4.378884462151394,76.78187250996017,1.1974331731403889,113139.54685708293,1109227.324014149,2019,True,False,1.1092273240141488
1109.0,163300.8731903001,2020,230875,1109.0,erdgas,Fire Dept.,1.2733164194049125,1412.107909120048,50.8,7.1,71735.08178329843,10025.96615475234,81761.04793805077,2020-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,68280.25961868436,195541.8827608573,2020,True,False,0.1955418827608573
2617.2,143362.49600000004,2020,232327,2617.2,fernwaerme,School,1.104186709022669,2889.8774548541287,49.3,22.4,142470.95852430855,64733.25498873248,207204.21351304103,2019-02-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,173040.3150345561,171667.00849460636,2019,True,False,0.1716670084946063
3275.0,261498.348,2020,232335,3275.0,erdgas,School,1.0649279579697128,3487.6390623508096,49.3,22.4,171940.6057738949,78123.11499665813,250063.72077055305,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,208833.13272066432,313126.7966166097,2019,True,False,0.3131267966166097
617.0,90985.68,2020,232337,617.0,erdgas,School,1.4081169510440583,868.808158794184,49.3,22.4,42832.24222855327,19461.30275698972,62293.54498554299,2019-06-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,52022.56491873522,108949.271512736,2019,True,False,0.1089492715127359
6413.0,419798.0079999999,2020,232391,6413.0,fernwaerme,School,0.9579866885855668,6143.56863389924,49.3,22.4,302877.9336512325,137615.93739934298,440493.8710505755,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,367865.0975530735,502680.0607974543,2019,True,False,0.5026800607974543
1395.0,118997.43901670378,2020,232587,1395.0,fernwaerme,School,1.2250250153411315,1708.9098964008786,49.3,22.4,84249.25789256331,38279.58167937968,122528.83957194298,2020-02-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,102326.24443717288,142491.48099735152,2020,True,False,0.1424914809973515
1539.0,119141.4268327179,2020,236907,1539.0,fernwaerme,Culture,1.205065209560031,1854.595357512888,55.9,7.5,103671.88048497042,13909.465181346655,117581.34566631708,2020-02-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,98194.49494450548,142663.89678477487,2020,True,False,0.1426638967847748
7997.0,577371.509,2020,236909,7997.0,fernwaerme,Culture,0.9260982454629354,7406.007668967094,55.9,7.5,413995.82869526057,55545.0575172532,469540.8862125138,2020-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,392122.8313569229,691363.7981027246,2020,True,False,0.6913637981027246
4202.0,213337.0618079629,2020,236911,4202.0,fernwaerme,Culture,1.0234512395097917,4300.542108420144,55.9,7.5,240400.30386068605,32254.065813151083,272654.36967383715,2020-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,227699.028045777,255456.87486915628,2020,True,False,0.2554568748691563
1345.0,590547.9597472417,2020,236913,1345.0,fernwaerme,Culture,1.2325491412370662,1657.778594963854,55.9,7.5,92669.82345847944,12433.339462228903,105103.16292070832,2021-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,87773.71905027877,707141.7173317223,2021,False,False,0.7071417173317223
7558.0,597547.6652419961,2020,236915,7558.0,erdgas,Culture,0.9341110725584773,7060.01148639697,55.9,7.5,394654.6420895906,52950.08614797728,447604.7282375679,2020-02-01,7.365338645418327,4.448067729083665,5.666932270916335,4.378884462151394,76.78187250996017,1.1974331731403889,373803.5142818697,715523.3968933542,2020,True,False,0.7155233968933542
3109.0,509873.5921633447,2020,236917,3109.0,erdgas,Culture,1.0738680110281231,3338.6556462864355,55.9,7.5,186630.8506274117,25039.917347148265,211670.76797456,2021-05-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,176770.42253592503,610539.5533646424,2021,False,False,0.6105395533646424
1255.0,79873.50518898634,2020,237153,1255.0,erdgas,Culture,1.246989285639387,1564.9715534774307,55.9,7.5,87481.90983938838,11737.28665108073,99219.19649046913,2020-03-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,82859.90292907688,95643.18476829324,2020,True,False,0.0956431847682932
2280.0,215839.2166850819,2020,238957,2280.0,erdgas,Culture,1.129294851896685,2574.7922623244417,55.9,7.5,143930.8874639363,19310.94196743331,163241.8294313696,2021-03-01,7.365338645418327,4.448067729083665,5.666932270916335,4.378884462151394,76.78187250996017,1.1974331731403889,136326.46321568952,258453.0381233536,2021,False,False,0.2584530381233536
14727.0,640011.4873719626,2020,239251,14727.0,fernwaerme,Culture,0.8453785008531114,12449.889182063773,55.9,7.5,695948.8052773648,93374.16886547828,789322.974142843,2021-03-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,659179.1440625987,766370.9861701091,2021,False,False,0.7663709861701091
2279.0,200370.1710638297,2020,239263,2279.0,erdgas,Culture,1.1293759034909074,2573.8476840557782,55.9,7.5,143878.085538718,19303.857630418337,163181.94316913636,2021-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,136276.4510199557,239929.88973964413,2021,False,False,0.2399298897396441
1345.0,37681.41663829787,2020,250712,1345.0,fernwaerme,Culture,1.2325491412370662,1657.778594963854,55.9,7.5,92669.82345847944,12433.339462228903,105103.16292070832,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,87773.71905027877,45120.97829362207,2019,True,False,0.045120978293622
1017.0,156092.125763502,2020,220573,1017.0,erdgas,Fire Dept.,1.2921725103373345,1314.139443013069,50.8,7.1,66758.2837050639,9330.390045392787,76088.6737504567,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,63543.14834197093,186909.8894552189,2019,True,False,0.1869098894552188
2179.0,91401.8242636918,2020,220631,2179.0,erdgas,Fire Dept.,1.137706593386274,2479.062666988691,50.8,7.1,125936.3834830255,17601.344935619705,143537.7284186452,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,119871.18082105833,109447.57645889264,2019,True,False,0.1094475764588926
2712.0,75807.6153816047,2020,220739,2712.0,erdgas,School,1.0978295402509348,2977.313713160536,49.3,22.4,146781.56605881438,66691.827174796,213473.3932336104,2019-06-02,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,178275.83035281624,90774.55343460108,2019,True,False,0.090774553434601
3892.0,19889.84179957353,2020,221113,3892.0,erdgas,School,1.0359687351421687,4031.99031717332,49.3,22.4,198777.1226366447,90316.58310468236,289093.7057413271,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,241427.8410069013,23816.75637932368,2019,True,False,0.0238167563793236
5386.0,379363.5540348612,2020,222029,5386.0,erdgas,Fire Dept.,0.9842922481307932,5301.398048432453,50.8,7.1,269311.0208603686,37639.92614387041,306950.947004239,2018-06-02,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,256340.7744911804,454262.5042817792,2018,True,False,0.4542625042817792
3694.0,100308.4806608924,2020,222057,3694.0,erdgas,Fire Dept.,1.0446158344058407,3858.810892295176,50.8,7.1,196027.5933285949,27397.557335295744,223425.15066389064,2019-05-27,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,186586.7387638308,120112.70229066371,2019,True,False,0.1201127022906637
2812.0,155940.70179299687,2020,222065,2812.0,erdgas,Fire Dept.,1.0914098548668545,3069.044511885594,50.8,7.1,155907.46120378817,21790.21603438772,177697.67723817588,2018-06-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,148398.82610913966,186728.56936972737,2018,True,False,0.1867285693697273
2822.0,517102.4517281448,2020,222093,2822.0,erdgas,School,1.0907831742582346,3078.190117756738,49.3,22.4,151754.77280540718,68951.45863775093,220706.2314431581,2018-05-15,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,184316.1158332818,619195.6296115072,2018,True,False,0.6191956296115072
2258.0,71917.16094464951,2020,222115,2258.0,erdgas,Fire Dept.,1.1310880365300946,2553.9967864849536,50.8,7.1,129743.03675343563,18133.37718404317,147876.4139374788,2019-01-11,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,123494.50245282418,86115.99423319972,2019,True,False,0.0861159942331997
4204.0,152877.7252663909,2020,222211,4204.0,erdgas,Fire Dept.,1.023374159455876,4302.264966352503,50.8,7.1,218555.0602907072,30546.08126110277,249101.1415518099,2019-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,208029.2638782648,183060.85966821903,2019,True,False,0.183060859668219
3500.0,180289.53455673964,2020,222829,3500.0,erdgas,School,1.0536525885329278,3687.784059865247,49.3,22.4,181807.75415135667,82606.36294098153,264414.1170923382,2018-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,220817.4310044256,215884.66944828053,2018,True,False,0.2158846694482805
2190.0,56107.76127320955,2020,226835,2190.0,fernwaerme,School,1.1367676966220617,2489.521255602316,49.3,22.4,122733.39790119414,55765.27612549186,178498.674026686,2020-01-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,149067.75428523938,67185.29461918274,2020,True,False,0.0671852946191827
1641.0,148029.00703645012,2020,232685,1641.0,erdgas,Fire Dept.,1.1922525338078178,1956.486407978629,50.8,7.1,99389.50952531437,13891.053496648266,113280.56302196262,2018-06-01,7.727160493827161,3.879716049382716,0.0,3.6872427983539096,74.78304526748971,1.1974331731403889,94602.82674888065,177254.84361247742,2018,True,False,0.1772548436124774
2429.0,210755.1635038575,2020,236919,2429.0,erdgas,Culture,1.1176787307340057,2714.841636952899,55.9,7.5,151759.64750566706,20361.312277146742,172120.9597828138,2019-07-02,7.365338645418327,4.448067729083665,5.666932270916335,4.378884462151394,76.78187250996017,1.1974331731403889,143741.59965136866,252365.2241901456,2020,True,False,0.2523652241901455
7700.0,725623.9200000003,2019,217601,7700.0,erdgas,School,0.931458643807496,7172.231557317718,49.3,22.4,353591.0157757635,160657.9868839169,514249.0026596804,2018-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,432142.01904174825,863492.4648000003,2018,True,False,0.8634924648000003
6765.0,650849.4719999997,2019,218946,6765.0,erdgas,School,0.9501279534090564,6427.615604812266,49.3,22.4,316881.4493172447,143978.58954779475,460860.0388650395,2018-09-23,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,387277.3435840668,774510.8716799996,2019,True,False,0.7745108716799997
4482.0,349821.468,2019,218968,4482.0,erdgas,School,1.0130734663241583,4540.595276064878,49.3,22.4,223851.3471099985,101709.33418385328,325560.6812938517,2019-01-20,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,273580.40444861486,416287.54692,2019,True,False,0.41628754692
1422.0,94530.024,2019,218972,1422.0,erdgas,School,1.2210969495995507,1736.399862330561,49.3,22.4,85604.51321289665,38895.35691620457,124499.8701291012,2018-10-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,104621.73960428672,112490.72856,2019,True,False,0.11249072856
1587.0,218808.0,2019,220065,1587.0,erdgas,Fire Dept.,1.1989111219445916,1902.671950526067,50.8,7.1,96655.7350867242,13508.970848735074,110164.70593545926,2020-03-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,92575.3831390414,260381.52,2020,False,False,0.26038152
1048.0,95828.55216783215,2019,220067,1048.0,fernwaerme,Fire Dept.,1.2855949349078502,1347.303491783427,50.8,7.1,68443.01738259809,9565.854791662332,78008.87217426042,2019-04-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,65553.67409601717,114035.97707972024,2019,True,False,0.1140359770797202
1494.0,158515.5,2019,220081,1494.0,fernwaerme,Fire Dept.,1.21105026981466,1809.3091031031024,50.8,7.1,91912.9024376376,12846.094632032024,104758.9970696696,2019-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,88032.77064678118,188633.445,2019,True,False,0.188633445
1847.0,231635.8965384616,2019,220115,1847.0,fernwaerme,Fire Dept.,1.169099631138471,2159.327018712756,50.8,7.1,109693.812550608,15331.221832860569,125025.03438346856,2019-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,105063.0541037551,275646.7168807693,2019,True,False,0.2756467168807693
2535.0,387475.8448776298,2019,220123,2535.0,erdgas,Fire Dept.,1.1099297030848252,2813.671797320032,50.8,7.1,142934.5273038576,19977.069760972227,162911.59706482984,2019-03-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,136900.50173515113,461096.2554043794,2019,True,False,0.4610962554043794
1533.0,144884.0,2019,220127,1533.0,fernwaerme,Fire Dept.,1.205850849092163,1848.5693516582853,50.8,7.1,93907.32306424087,13124.842396773824,107032.16546101472,2019-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,89942.99618572666,172411.96,2019,True,False,0.17241196
1049.0,140612.6,2019,220129,1049.0,fernwaerme,Fire Dept.,1.2853867035850814,1348.3706520607504,50.8,7.1,68497.22912468611,9573.431629631328,78070.66075431745,2019-02-21,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,65605.59727253567,167328.994,2019,True,False,0.167328994
3008.0,490203.3403485603,2019,220135,3008.0,erdgas,Fire Dept.,1.0795962132294428,3247.425409394164,50.8,7.1,164969.21079722352,23056.720406698565,188025.93120392208,2018-06-24,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,158004.98420497656,583341.9750147867,2018,True,False,0.5833419750147867
4299.0,489871.7378882665,2019,220145,4299.0,erdgas,Fire Dept.,1.019763339521662,4383.962596603626,50.8,7.1,222705.29990746416,31126.13443588574,253831.4343433499,2019-01-16,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,213303.7263389495,582947.3680870371,2019,True,False,0.5829473680870371
7174.0,288092.3098628045,2019,220389,7174.0,fernwaerme,School,0.9415981744485248,6755.025303493718,49.3,22.4,333022.7474622403,151312.56679825927,484335.3142604996,2019-02-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,407004.46576512576,342829.84873673733,2019,True,False,0.3428298487367373
3364.0,501654.5999999997,2019,220507,3364.0,erdgas,Fire Dept.,1.0603585663487252,3567.046217197111,50.8,7.1,181205.94783361323,25326.028142099487,206531.9759757127,2020-10-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,173556.2823325317,596968.9739999996,2021,False,False,0.5969689739999996
996.0,144532.3770805971,2019,220513,996.0,erdgas,Fire Dept.,1.2967682817131756,1291.5812085863229,50.8,7.1,65612.3253961852,9170.226580962892,74782.55197714809,2018-08-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,62842.48065306563,171993.52872591055,2019,True,False,0.1719935287259105
5045.0,322611.88333913626,2019,220555,5045.0,fernwaerme,Fire Dept.,0.9944076873145238,5016.786782501773,50.8,7.1,254852.7685510901,35619.18615576259,290471.9547068527,2020-01-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,244094.0795855905,383908.1411735721,2020,False,False,0.3839081411735721
4547.0,334281.5740815514,2019,220571,4547.0,erdgas,Fire Dept.,1.0107767392990747,4596.001833592893,50.8,7.1,233476.8931465189,32631.61301850953,266108.5061650285,2019-05-31,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,223620.5934159904,397795.07315704616,2019,True,False,0.3977950731570461
916.0,158951.15999999997,2019,220637,916.0,erdgas,Fire Dept.,1.315419689032946,1204.9244351541786,50.8,7.1,61210.16130583227,8554.963489594667,69765.12479542693,2020-02-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,58626.155290274735,189151.8804,2020,False,False,0.1891518804
7256.0,635714.6064974016,2019,220659,7256.0,fernwaerme,School,0.9399590963122616,6820.343202841769,49.3,22.4,336242.9199000992,152775.6877436556,489018.6076437548,2019-02-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,410940.00642332336,756500.3817319078,2019,True,False,0.7565003817319078
3496.0,671413.32,2019,220673,3496.0,erdgas,Fire Dept.,1.053845276969811,3684.243088286459,50.8,7.1,187159.5488849521,26158.12592683385,213317.674811786,2020-10-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,179258.55026200507,798981.8507999999,2021,False,False,0.7989818508
5010.0,1048896.388230342,2019,220693,5010.0,erdgas,Fire Dept.,0.9954927736394592,4987.4187959336905,50.8,7.1,253360.87483343147,35410.6734511292,288771.5482845607,2019-07-03,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,242665.16662568125,1248186.7019941069,2020,False,False,1.2481867019941069
7482.0,398198.052,2019,220703,7482.0,erdgas,School,0.9355556823429456,6999.827615289919,49.3,22.4,345091.501433793,156796.13858249417,501887.6400162872,2018-07-18,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,421754.31934141787,473855.68188,2019,True,False,0.47385568188
3343.0,397466.6219999997,2019,220743,3343.0,erdgas,Fire Dept.,1.061423389338039,3548.338390557064,50.8,7.1,180255.59024029883,25193.20257295516,205448.792813254,2019-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,172646.04438088572,472985.2801799996,2019,True,False,0.4729852801799996
1568.0,269847.53485714283,2019,220745,1568.0,erdgas,Fire Dept.,1.2013197211882645,1883.6693228231984,50.8,7.1,95690.40159941847,13374.05219204471,109064.4537914632,2019-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,91650.80150543126,321118.56648,2019,True,False,0.32111856648
6135.0,379900.0,2019,220751,6135.0,fernwaerme,School,0.9645732767382666,5917.657052789266,49.3,22.4,291740.4927025108,132555.51798247956,424296.0106849903,2020-11-03,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,356551.26948318514,452081.0,2021,False,False,0.452081
1413.0,367406.6111111111,2019,220769,1413.0,fernwaerme,School,1.222396163347376,1727.245778809842,49.3,22.4,85153.21689532521,38690.30544534046,123843.52234066567,2019-09-18,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,104070.18684089552,437213.8672222222,2020,False,False,0.4372138672222222
9443.0,723045.5714285715,2019,220775,9443.0,fernwaerme,School,0.9030668231343204,8527.660010857386,49.3,22.4,420413.638535269,191019.58424320543,611433.2227784744,2020-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,513809.43090628105,860424.23,2020,False,False,0.86042423
8854.0,554617.5,2019,220781,8854.0,fernwaerme,School,0.9118938366993532,8073.908030136075,49.3,22.4,398043.66588570847,180855.53987504807,578899.2057607565,2019-01-09,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,486469.92080735846,659994.825,2019,True,False,0.659994825
12626.0,1021491.5251610134,2019,220783,12626.0,erdgas,School,0.8647385069387704,10918.188388608914,49.3,22.4,538266.6875584194,244567.41990483963,782834.107463259,2019-01-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,657843.7877842513,1215574.914941606,2019,True,False,1.2155749149416062
3968.0,540892.0800000001,2019,220785,3968.0,erdgas,Fire Dept.,1.0327905329813518,4098.112834870004,50.8,7.1,208184.1320113962,29096.601127577025,237280.7331389732,2019-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,199395.5740663641,643661.5752000001,2019,True,False,0.6436615752000001
6668.0,595125.5227187634,2019,220789,6668.0,erdgas,School,0.9522430966585784,6349.556968519401,49.3,22.4,313033.1585480065,142230.07609483457,455263.234642841,2019-03-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,382574.1467586899,708199.3720353284,2019,True,False,0.7081993720353285
1238.0,129884.82668825208,2019,220793,1238.0,fernwaerme,Fire Dept.,1.249858272226924,1547.324541016932,50.8,7.1,78604.08668366015,10986.004241220216,89590.09092488037,2020-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,75285.79069317678,154562.94375901998,2020,False,False,0.15456294375902
2449.0,135594.8556869711,2019,221137,2449.0,fernwaerme,School,1.116185566444338,2733.538452222184,49.3,22.4,134763.44569455367,61231.26132977691,195994.70702433056,2019-03-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,164701.43447422737,161357.8782674956,2019,True,False,0.1613578782674956
1577.0,131048.68539672712,2019,221341,1577.0,fernwaerme,Fire Dept.,1.200174411005798,1892.675046156144,50.8,7.1,96147.89234473208,13437.992827708616,109585.88517244068,2019-08-20,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,92088.9791365048,155947.93562210526,2020,False,False,0.1559479356221052
4234.0,460200.0,2019,221407,4234.0,fernwaerme,Fire Dept.,1.0222232774347249,4328.093356658625,50.8,7.1,219867.14251825816,30729.46283227624,250596.6053505344,2020-01-02,7.010975609756097,3.874650406504065,5.586585365853658,4.5268292682926825,78.5029268292683,1.19,210585.3826475079,547638.0,2020,False,False,0.547638
7198.0,401292.9918170843,2019,221419,7198.0,fernwaerme,Fire Dept.,0.9411160973691274,6774.1536688629785,50.8,7.1,344127.0063782393,48096.49104892714,392223.4974271664,2019-08-20,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,329599.57766988775,477538.6602623303,2020,False,False,0.4775386602623303
6765.0,682643.6433000001,2019,221651,6765.0,erdgas,School,0.9501279534090564,6427.615604812266,49.3,22.4,316881.4493172447,143978.58954779475,460860.0388650395,2018-01-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,387277.3435840668,812345.9355270001,2018,True,False,0.8123459355270001
3924.0,499173.7319999992,2019,222045,3924.0,erdgas,Fire Dept.,1.034621432625168,4059.85450162116,50.8,7.1,206240.6086823549,28824.966961510232,235065.5756438652,2018-06-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,197534.09717971864,594016.741079999,2018,True,False,0.594016741079999
1285.0,166531.78799999983,2019,222079,1285.0,erdgas,Fire Dept.,1.242039760075473,1596.0210916969827,50.8,7.1,81077.87145820672,11331.749751048575,92409.6212092553,2018-07-02,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,77655.14387332379,198172.8277199998,2019,True,False,0.1981728277199998
5464.0,779725.9799999997,2019,222081,5464.0,erdgas,Fire Dept.,0.9820875677113714,5366.126469974934,50.8,7.1,272599.2246747266,38099.49793682202,310698.7226115486,2018-08-01,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,261091.3635391165,927873.9161999996,2019,True,False,0.9278739161999996
1439.0,230645.54206039163,2019,222091,1439.0,erdgas,Fire Dept.,1.2186699220357766,1753.6660178094826,50.8,7.1,89086.23370472172,12451.028726447326,101537.26243116905,2019-01-09,7.368879668049793,3.418526970954357,0.0,3.8441666666666654,75.31728813559323,1.19,85325.43061442778,274468.195051866,2019,True,False,0.274468195051866
